ElementLabel,IntegrationPoint,S11,S22,S33,S12,S13,S23
288,1,1.793786,4.4610534,5.3189754,-0.8779831,2.5596223,0.07057412
289,1,-2.2353919,-6.2727838,1.003949,3.5091364,2.2105849,-0.036485523
290,1,2.108417,-1.8203837,2.8282902,-3.2558978,1.7736764,-0.26428658
291,1,-0.009455922,-3.5395682,1.4754087,1.3599424,1.3199338,-0.3705074
292,1,-4.390012,-4.194512,0.3113164,-4.11172,0.9422676,-0.4216105
293,1,-4.705794,0.6975036,1.4804828,2.0772882,0.70435256,-0.33992153
294,1,6.5250435,-2.5089397,0.11011001,0.073840216,0.5920106,-0.14026289
295,1,0.6749627,4.6890326,6.4851766,-0.99613273,1.4415573,-0.11833322
296,1,-3.1466799,-6.1500316,1.2888769,3.5582852,1.2936571,-0.23154888
297,1,1.8278944,-1.6282444,3.02362,-3.0485425,1.1499312,-0.30157736
298,1,-0.27706152,-3.4744923,1.6319665,1.5314932,0.9685521,-0.3950872
299,1,-4.627472,-4.104048,0.45564267,-3.8959413,0.75597906,-0.3974046
300,1,-4.8815765,0.68938017,1.731314,2.1964757,0.6397852,-0.31659994
301,1,6.037201,-2.421468,0.70648175,0.122922026,0.74409056,-0.12513188
302,1,1.2603168,4.6431966,6.2398634,-0.85568947,0.8115634,-0.06754186
303,1,-2.6940792,-6.0960984,1.4192735,3.6498008,0.8529562,-0.19105706
304,1,1.6074044,-1.5509785,3.081052,-2.9501789,0.75667787,-0.27598137
305,1,-0.46185172,-3.4270391,1.6724607,1.7135067,0.62073225,-0.30439895
306,1,-4.7232018,-4.0429845,0.5858755,-3.7290716,0.5422193,-0.30541584
307,1,-5.068663,0.70167345,1.9429768,2.3246996,0.50921696,-0.23624498
308,1,5.7003937,-2.450484,0.9606074,0.17229964,0.5711807,-0.094169475
309,1,1.2123294,4.643481,6.2423415,-0.93203384,0.3943046,-0.04325118
310,1,-3.0488858,-6.081732,1.3739847,3.6575801,0.35249048,-0.108500384
311,1,1.6329162,-1.5255867,3.0829473,-2.8203273,0.33666956,-0.14736034
312,1,-0.43384403,-3.393962,1.6864433,1.7969921,0.31195825,-0.16898799
313,1,-4.8155813,-4.01967,0.6405145,-3.6122744,0.27345198,-0.1617107
314,1,-5.1214447,0.7055232,2.0590417,2.3997917,0.2727287,-0.12599203
