NodeLabel,X_mm,Y_mm,Z_mm,U1_mm,U2_mm,U3_mm
91,-12.0,1.1428572,1.2307693,-0.010653214,0.051274545,-4.730856e-06
92,-12.0,1.7142857,1.2307693,-0.0067886915,0.05350755,9.109692e-06
93,-12.0,2.2857144,1.2307693,0.008400303,0.052140113,6.39068e-05
94,-12.0,2.857143,1.2307693,0.012469502,0.052826513,6.9038404e-05
95,-12.0,3.4285715,1.2307693,0.027891954,0.052870423,0.00015910274
96,-12.0,4.0,1.2307693,0.032071933,0.052172117,0.00032568458
97,-12.0,0.0,0.61538464,-0.029937454,0.050793648,6.1618906e-05
98,-12.0,0.5714286,0.61538464,-0.025757438,0.054296065,-3.353757e-06
99,-12.0,1.1428572,0.61538464,-0.010927414,0.05136072,1.724007e-05
100,-12.0,1.7142857,0.61538464,-0.0068967147,0.053558696,0.0001100735
101,-12.0,2.2857144,0.61538464,0.008131315,0.052211773,8.342384e-05
102,-12.0,2.857143,0.61538464,0.012426541,0.05294438,0.00016181772
103,-12.0,3.4285715,0.61538464,0.027592963,0.05290412,0.0001431132
104,-12.0,4.0,0.61538464,0.032120045,0.052336108,5.1205134e-05
105,-12.0,0.0,0.0,-0.03016464,0.051028132,-0.00018587483
106,-12.0,0.5714286,0.0,-0.025879769,0.054234184,3.2527892e-05
107,-12.0,1.1428572,0.0,-0.011351867,0.051500537,0.00014665614
108,-12.0,1.7142857,0.0,-0.006962629,0.053577635,5.2546944e-05
109,-12.0,2.2857144,0.0,0.0077430014,0.05228624,0.00024575889
110,-12.0,2.857143,0.0,0.01234766,0.05300293,0.00014309472
111,-12.0,3.4285715,0.0,0.027338041,0.052962083,0.00021680619
112,-12.0,4.0,0.0,0.03198213,0.052359004,0.00041634965
113,-11.4,0.0,8.0,-0.034959562,0.04460313,7.752462e-05
114,-11.4,0.5714286,8.0,-0.020915568,0.04127871,0.00021074574
115,-11.4,1.1428572,8.0,-0.016060082,0.04394633,0.00022392724
116,-11.4,1.7142857,8.0,-0.0019937262,0.041851763,2.3467552e-05
117,-11.4,2.2857144,8.0,0.0029918703,0.043151595,0.000131259
118,-11.4,2.857143,8.0,0.017336814,0.042481773,-2.8524091e-05
119,-11.4,3.4285715,8.0,0.022572476,0.042450644,-2.6147125e-05
120,-11.4,4.0,8.0,0.037050325,0.042918466,0.00011323784
